drive_id,route_counter,wall_date,date,n_segs,n_elig,engaged_frac,weave_path,weave_steer,hunt_steer,centering_abs,centering_signed,spd_mph,sr_start,sr_end,aoa_start,aoa_end,stf,cal_yaw,cal_pitch,cal_roll,calperc_start,calperc_min,calperc_end,lc_kp,pi_set,pi_bin,is_reset,epoch,drives_since_reset,days_since_reset
route_40,64,1776004550.5020194,2026-04-12 14:35,61,15,0.6978079841922981,1.4933465589095636,0.6514159188836431,0.1595560724787936,0.1939467787742614,-0.1490792036056518,62.04712154335022,16.50079345703125,16.612733840942383,0.6149128675460815,0.8602790832519531,0.996874451637268,-2.7849373817443848,2.455503225326538,-0.0073789423331618,100.0,100.0,100.0,,unknown/manual,0,False,7,5.0,2.106901892002315
route_55,85,1776454540.6290452,2026-04-17 19:35,71,4,0.5403370754796879,1.287353303015308,0.6733013411869477,0.1579173514910744,0.1983805298805236,0.0615660194307565,73.29333773468018,16.551048278808594,16.488872528076172,-0.289992481470108,-0.5930122137069702,0.9984291791915894,-2.863276243209839,2.438906192779541,-0.0108516961336135,100.0,100.0,100.0,,unknown/manual,0,True,8,0.0,0.0
route_57,87,1776462130.993789,2026-04-17 21:42,75,11,0.4508966922020989,1.3011295306337358,0.5911020127545831,0.12581027418141,0.1780637055635452,-0.1613833755254745,71.55925569250107,16.496305465698242,16.731365203857422,-0.6002858281135559,0.3787028789520263,0.9967071413993835,-2.841355562210083,2.4502100944519043,-0.0099225845187902,100.0,100.0,100.0,,unknown/manual,0,False,8,1.0,0.08785144378472222
route_59,89,1776525755.7975411,2026-04-18 15:22,85,5,0.7259693736960201,1.697479492407819,0.7725578438564392,0.1214205990149159,0.2535403966903686,-0.1746285259723663,52.466595537567144,16.678157806396484,16.716157913208008,-0.932668387889862,-0.8501343131065369,1.0068055391311646,-2.878556251525879,2.3994572162628174,-0.0115072755143046,100.0,100.0,100.0,,unknown/manual,0,True,9,0.0,0.0
route_5c,92,1776550234.7799325,2026-04-18 22:10,87,5,0.5592066767269256,1.4616484264631922,0.6576852745559827,0.1411480412537399,0.1453515887260437,-0.1262778341770172,51.70064684955597,16.610048294067383,16.66390037536621,0.1495750695466995,-0.6118469834327698,0.9964733123779296,-2.9370784759521484,2.419860363006592,-0.0138941723853349,100.0,100.0,100.0,,unknown/manual,0,True,10,0.0,0.0
route_5d,93,1776607754.5297964,2026-04-19 14:09,71,4,0.7650900712580246,3.3908793148242244,1.3090310995702246,0.4222902989972602,0.2149279788136482,-0.1204343931749463,48.715210788860325,16.66390037536621,16.758028030395508,-0.6118469834327698,-1.0328949689865112,0.9962606430053712,-2.929868221282959,2.492039442062378,-0.0135765643790364,100.0,100.0,100.0,,unknown/manual,0,False,10,1.0,0.665737845636574
route_5f,95,1776635410.7163506,2026-04-19 21:50,81,5,0.5509813506101855,1.0538356791594006,0.4866840839129984,0.1189589186170383,0.1363617926836013,-0.1224250495433807,62.24744809455872,16.868257522583008,16.587942123413086,-1.178378701210022,-0.9184788465499878,0.9973660707473756,-2.928171396255493,2.3266143798828125,-0.0136108612641692,100.0,100.0,100.0,,unknown/manual,0,False,10,2.0,0.9858325974305555
route_60,96,1776809550.4097695,2026-04-21 22:12,103,7,0.628873389932586,1.522659544335779,0.6717127983115988,0.1112540204232024,0.1890106946229934,-0.1753432899713516,54.040905293941506,16.587942123413086,16.598388671875,-0.9184788465499878,-0.864784836769104,0.9971261620521544,-2.886137008666992,2.3204755783081055,-0.0119122778996825,100.0,100.0,100.0,,unknown/manual,0,False,10,3.0,3.001338308298611
route_61,97,1776815870.5140028,2026-04-21 23:57,85,9,0.6322196137946298,1.9421592887333692,0.7409361218355067,0.1454055644322109,0.147703155875206,-0.0525721609592437,46.55424443714142,16.598388671875,16.38346290588379,-0.864784836769104,-0.7340168952941895,0.9961305260658264,-2.9173216819763184,2.3265326023101807,-0.0131740756332874,100.0,100.0,100.0,,unknown/manual,0,False,10,4.0,3.0744876628472224
route_65,101,1777036413.3556576,2026-04-24 13:13,33,4,0.3004677157239684,1.5627796735819517,0.6479434087459139,0.1308209719835669,0.1571507230401039,-0.1531962901353836,59.9939397251606,16.259567260742188,16.113529205322266,0.2119872570037841,-0.7579246163368225,1.0005050897598269,-2.915311813354492,2.4966776371002197,-0.01302738673985,100.0,100.0,100.0,,unknown/manual,0,True,11,0.0,0.0
route_69,105,1777209185.2378676,2026-04-26 13:13,61,12,0.7942764817847815,1.3622654377556835,0.5886172527370463,0.167799290005875,0.120944045484066,0.0075831366702914,53.33966209903717,16.185272216796875,16.465187072753906,-0.7273134589195251,-0.704730212688446,0.9972674250602722,-2.902146577835083,2.3760249614715576,-0.0124329188838601,100.0,100.0,100.0,,unknown/manual,0,False,11,1.0,1.9996745626157408
route_6a,106,1777233660.8566716,2026-04-26 20:01,91,9,0.6600668720907362,1.2234873904120458,0.5588099353624774,0.1384579673629527,0.1012448742985725,0.0348014459013938,53.09976687267304,16.465187072753906,16.54933738708496,-0.704730212688446,-0.6140604615211487,0.989965319633484,-2.9886744022369385,2.4563143253326416,-0.0160449407994747,100.0,100.0,100.0,,unknown/manual,0,False,11,2.0,2.282957187650463
route_6b,107,1777414267.0262172,2026-04-28 22:11,111,13,0.5665886723272867,1.8157765090260407,0.7214755763214062,0.2285636902822825,0.1383701860904693,-0.0469343736767768,48.36622224191666,16.684011459350586,16.738500595092773,-0.6399705410003662,0.1461156457662582,0.98695969581604,-2.9430737495422363,2.4810571670532227,-0.0139830540865659,100.0,100.0,100.0,,unknown/manual,0,False,11,3.0,4.373306372210648
