setting,drive_id,config_id,driving_model,controller_set,window_start_s,eligible_s,eligible_frac,speed_median_mps,speed_p25_mps,speed_p75_mps,road_curv_median,road_curv_abs_median,lat_median,lon_median,steer_rms_deg,steer_pp_sine_deg,actual_curv_rms_1pm,lat_accel_rms_mps2,lat_disp_pp_sine_cm,cmd_curv_rms_1pm,desired_curv_rms_1pm,controls_curv_rms_1pm,model_path_y20_rms_m,model_curv_rms_1pm,lane_center_y20_rms_m,lane_good_frac,steer_peak_freq_hz,x_m,y_m,speed_bin,curv_bin,x_cell_500m,y_cell_500m,speed_curve_stratum,gps_speed_curve_stratum
strict_curve,drive_03,C,OPM7,set1,630.0,30.0,1.0,33.132081790305705,32.649326658836536,33.61705773752935,-0.00021360521834453528,0.000244850452413975,33.91875094530113,-84.33605770362216,0.39777784214217543,1.1250856383379373,0.7082968687478812,0.07923942373888737,41.339382627305184,0.7215548511095454,0.7215517669692051,0.8115159959123607,0.013705637378311082,0.6498605964902265,0.03573120156766981,1.0,0.1171875,25359.579148645695,2069.66691180491,13,-1,50,4,13|-1,50|4|13|-1
strict_curve,drive_03,C,OPM7,set1,810.0,30.0,1.0,32.079605086767,30.516460958235125,32.37876214411497,6.152382059674672e-05,0.0003280613734839961,33.91572095649528,-84.40304190703581,0.8857894046304007,2.505390778869404,1.7682749500880626,0.1705614516955478,16.343685293781032,1.6514820034275544,1.6514653898713763,1.9136911059646053,0.03310213575601936,1.5866951787355468,0.06688576163376543,1.0,0.2734375,19170.443888745176,1734.7319492063205,12,0,38,3,12|0,38|3|12|0
strict_curve,drive_03,C,OPM7,set1,840.0,30.0,1.0,33.66067729188519,30.82587151825428,34.74928854334739,-7.8923266175773e-06,0.00028841238135001997,33.91597366333008,-84.41410450606456,0.5167343232776362,1.461545376245833,0.9845146505858666,0.10679186212023868,10.233101143777358,0.9399349774647364,0.939941826156504,1.0411864018310841,0.01769372899644371,0.8662177190964734,0.06514710439231386,1.0,0.2734375,18148.29361710358,1762.6661627251306,13,-1,36,3,13|-1,36|3|13|-1
strict_curve,drive_03,C,OPM7,set1,870.0,20.65,0.6883333333333332,32.34766006340852,31.541769782968817,32.99745519145005,0.0004181103409854275,0.0004181103409854275,33.91417101710997,-84.42246668160037,0.7141138361071333,2.019818944201971,1.3215473236921806,0.14033707795288625,18.303540991822018,1.4923148808791438,1.492315062131055,1.468207372733609,0.026825172331604422,1.3888823571970594,0.10897379594482244,1.0,0.234375,17375.65420630784,1563.4016495545695,12,0,34,3,12|0,34|3|12|0
strict_curve,drive_03,C,OPM7,set1,1620.0,28.05,0.935,23.86691247687048,22.35172614630531,24.1057895610207,-0.00039731059178380165,0.00039731059178380165,33.89452362060547,-84.52893306582214,0.7045023694438765,1.9926336111830218,1.7960157139792707,0.0934613082945668,8.95572941439334,1.97654064044095,1.976546680864614,1.8446661639331465,0.034704350084534576,1.4312270326289351,0.077306333660661,1.0,0.2734375,7538.486351792552,-608.4215600531898,9,-1,15,-2,9|-1,15|-2|9|-1
strict_curve,drive_03,C,OPM7,set1,1770.0,21.3,0.7100000000000001,20.91867631781262,20.63196842693513,21.16930888929219,-0.0004482424523784041,0.0004482424523784041,33.89480209350586,-84.55314366895972,0.5121469929059362,1.4485704465923448,1.2719786235683834,0.05475938550925902,7.142023134414945,1.6749410260121507,1.6750361568778245,1.355536755817162,0.026774740856583747,0.987812601984933,0.05699019913182106,0.9483568075117371,0.234375,5301.500765550832,-577.6391656440101,8,-1,10,-2,8|-1,10|-2|8|-1
strict_curve,drive_03,C,OPM7,set1,1800.0,26.25,0.875,20.76344159245491,20.456084909110235,21.4412472981673,-0.0004891438593666923,0.0004891438593666923,33.894866943359375,-84.55876286316855,0.616710285734009,1.7443201002800446,1.6195166832615635,0.071408630043029,6.842578818844375,1.6347094372135056,1.6348090242619793,1.6614024457507108,0.025205090822658687,1.0660657559769962,0.07525704571526236,0.8419047619047619,0.2734375,4782.304429134746,-570.4706628363929,8,-1,9,-2,8|-1,9|-2|8|-1
strict_curve,drive_03,C,OPM7,set1,1830.0,20.7,0.69,20.38189412880579,20.106974630972537,20.691950884115485,-0.00047294832954749086,0.00047294832954749086,33.8950080871582,-84.56688751955576,0.5820182075877604,1.6461960854373803,1.4312269193881793,0.06177886247104989,11.602860909980818,1.5648025476115894,1.5648055300479435,1.4873537933021483,0.025971596123872023,0.9926813009762366,0.04748714592070858,0.9106280193236715,0.1953125,4031.611060279853,-554.8686273139319,8,-1,8,-2,8|-1,8|-2|8|-1
strict_curve,drive_03,C,OPM7,set1,2070.0,24.35,0.8116666666666668,21.497805600033868,21.206855096073618,21.627806840124336,-0.0004714341606686655,0.0004714341606686655,33.904701232910156,-84.60921358302528,0.6748178645791484,1.9086731524389646,1.9134652902377445,0.08869580939870568,26.02844996725236,1.8397741282100302,1.839769701148335,1.9597142035457293,0.030717710814075382,1.3520835896250225,0.06847999331723781,0.9075975359342916,0.15625,120.81241698991398,516.6117041069665,8,-1,0,1,8|-1,0|1|8|-1
strict_curve,drive_03,C,OPM7,set1,2100.0,30.0,1.0,23.86198718300046,23.20591993636141,24.54070824820505,-0.0004088612645006737,0.0004088612645006737,33.90335725285135,-84.61600664299755,0.760944551087849,2.152276208724685,1.8712575116586498,0.10588024486848074,13.809489483777103,2.002928387144914,2.0029288085850827,1.9410629023013763,0.03262825495168183,1.4192789608032574,0.07199747739105002,0.94,0.234375,-506.84552106668707,368.04814840655325,9,-1,-2,0,9|-1,-2|0|9|-1
strict_curve,drive_03,C,OPM7,set1,2130.0,23.7,0.7899999999999999,22.554762979800053,22.315157533380663,22.6116673056751,-4.076292605244264e-05,0.00018995701203335216,33.90177426290134,-84.6225026772043,0.7195975960408619,2.0353293595441255,1.7043069726880469,0.08629669986991854,16.2076245099242,1.9111111353743695,1.91112470173197,1.823735797646254,0.033571743046577486,11.34325316357189,0.09094815644586995,0.8586497890295358,0.1953125,-1107.0591880147433,193.0644393325528,9,-1,-3,0,9|-1,-3|0|9|-1
strict_curve,drive_03,C,OPM7,set1,2340.0,21.4,0.7133333333333333,21.37469285428524,20.951588320659425,21.846607759212837,-0.0005484594132199323,0.0005484594132199323,33.89723049199734,-84.64275383802283,0.71325505885967,2.017389955341131,1.7838372013542445,0.08378920823585649,10.928253815660758,1.8798319988100762,1.8798319990693821,1.9051715397979894,0.03098287722992607,1.2905218793321824,0.07003185591919854,0.955607476635514,0.234375,-2978.2044295560254,-309.20399639562436,8,-2,-6,-1,8|-2,-6|-1|8|-2
strict_curve,drive_03,C,OPM7,set1,2400.0,30.0,1.0,23.213957522276456,22.940110209557385,23.58711841957874,-0.00036303864557085035,0.00036303864557085035,33.89961273610141,-84.65820218333275,0.6926921432943297,1.959229247192257,1.7407774117020287,0.09460090112596795,12.338374839212223,1.6596867055811257,1.659685074343793,1.7965377526144812,0.02773671669345674,2.14454024476439,0.06685364946232233,0.8216666666666667,0.234375,-4405.584226465842,-45.870733131805395,9,-1,-9,-1,9|-1,-9|-1|9|-1
strict_curve,drive_04,A,CD210,set1,120.0,22.3,0.7433333333333334,25.21944100448486,25.04229637862685,26.285826239447346,-0.00040316665867662187,0.00040316665867662187,33.89944384922272,-84.6581749212568,0.8353909055061834,2.362842296899971,1.8739747959506932,0.12096586937722664,22.718938178840446,1.7010873163872753,1.7011151338223378,2.035311909144624,0.03363650058868933,1.6546887675697526,0.10049736930751083,0.6390134529147982,0.1953125,-4403.065294137069,-64.53948870219676,10,-1,-9,-1,10|-1,-9|-1|10|-1
strict_curve,drive_04,A,CD210,set1,150.0,30.0,1.0,26.46398106512236,26.315944925626777,26.54069698898755,0.00037249763132448993,0.00037249763132448993,33.89671534923918,-84.64898086060248,0.5554945217795577,1.5711757730492144,1.3154622587248046,0.09236606407163259,12.046894980640543,1.1129214762226527,1.1127977501575603,1.336293764461255,0.02307486632672414,1.109683087833343,0.07768501367376088,0.885,0.234375,-3553.562245993969,-366.1478768827293,10,0,-8,-1,10|0,-8|-1|10|0
strict_curve,drive_04,A,CD210,set1,180.0,28.7,0.9566666666666667,26.336723634635025,26.200839950713576,26.573145354292073,-0.00032049770766223,0.00032049770766223,33.89753675024684,-84.64054490412637,0.6911565091451806,1.954885817911117,1.6917384114753824,0.10558823623968132,13.771404096898873,1.4544419289809063,1.4544062229458508,1.6855981055176477,0.027368686996953138,1.2878301377281054,0.08552207901271416,1.0,0.234375,-2774.1057022648783,-275.3502094956818,10,-1,-6,-1,10|-1,-6|-1|10|-1
strict_curve,drive_04,A,CD210,set1,210.0,21.6,0.7200000000000001,21.89514230941618,20.99265439886286,22.70521131052825,-0.00037343900392061864,0.00037343900392061864,33.89878355376989,-84.63366804902108,1.1051515261993818,3.1258405536569818,2.7176619383388716,0.1263745292881965,16.482467861595836,2.4218394649935626,2.4219604798955623,2.9594181628607235,0.04456867825808399,2.1048628134053566,0.10926241531261399,0.8842592592592593,0.234375,-2138.705350535079,-137.52854805823063,8,-1,-5,-1,8|-1,-5|-1|8|-1
strict_curve,drive_04,A,CD210,set1,270.0,23.4,0.7799999999999999,21.075877936732887,20.809545455709994,21.364026312491653,-0.0006751278959894011,0.0006751278959894011,33.901995673305336,-84.62164494489323,1.224282752028829,3.462794544197254,3.106685321911255,0.13725741430627833,17.90187415780374,2.624521019413325,2.6246756328208125,3.276248340004364,0.051601773662410755,2.336833807917037,0.1309983191899808,1.0,0.234375,-1027.8073492317453,217.5391453901642,8,-2,-3,0,8|-2,-3|0|8|-2
strict_curve,drive_04,A,CD210,set1,300.0,23.0,0.7666666666666667,22.221799441933516,21.54565176669152,22.440419181786915,-0.00033736323589551474,0.00033736323589551474,33.90376293049979,-84.61321083578167,0.8857274179980702,2.5052154541971485,2.2998249273660467,0.11020541293512902,32.340604321090396,1.9738188732259114,1.9738495433819416,2.3170738274932408,0.03941881398403309,1.9333298293368497,0.11522505521320184,0.9521739130434783,0.15625,-248.52149632906648,412.8917556648428,8,-1,-1,0,8|-1,-1|0|8|-1
strict_curve,drive_04,A,CD210,set1,420.0,21.8,0.7266666666666667,24.4012151806839,23.872239292970736,24.800520168328138,0.00012786556998308488,0.00034651115053044843,33.89644221009427,-84.5911174524151,1.9436729436166096,5.497537275360491,5.07913299736738,0.29528863725208676,86.65466353730834,4.7321590395111155,4.732192228365042,5.1775460365503845,0.09846186703471875,4.414514305650012,0.1278985877872352,1.0,0.15625,1792.8394669431573,-396.3406779609586,9,0,3,-1,9|0,3|-1|9|0
strict_curve,drive_04,A,CD210,set1,450.0,25.75,0.8583333333333333,22.39392330509206,20.932976834118396,23.742581249127554,-0.00019540406571253317,0.0002912390435548306,33.89538353579552,-84.58503181203761,1.8272674670086673,5.168292867853578,4.793860243784722,0.22497876889961987,117.3719213457274,4.714156984419066,4.7143390580224205,5.924239558848086,0.12292018460850432,12.781211497881113,0.07845328154395026,0.9378640776699029,0.1171875,2355.134000877003,-513.3665349452446,8,-1,4,-2,8|-1,4|-2|8|-1
strict_curve,drive_04,A,CD210,set1,660.0,30.0,1.0,24.46544124606364,23.49385313547124,25.458894152496832,-0.00036213095595023434,0.00036213095595023434,33.90438135919724,-84.61077939756387,0.5760976417567235,1.6294501964470303,1.4362276575626904,0.08453993030867454,24.808876103524764,1.3284532107348912,1.3284254458887046,1.4362128729866988,0.024679308430989595,1.2169403122520184,0.08347354735776244,0.9433333333333334,0.15625,-23.86405115335974,481.25286388098925,9,-1,-1,0,9|-1,-1|0|9|-1
strict_curve,drive_04,A,CD210,set1,690.0,24.0,0.8,25.55698120175562,25.09125922521309,25.81664296959517,-0.00016687674264305463,0.0002121202722765249,33.90293526548328,-84.61813923740911,0.6100621157802538,1.7255162360529208,1.4125472935451302,0.09194548722173881,17.268539057904796,1.3268692188173203,1.32682532860638,1.4514503726855519,0.02547100902661423,1.3111131771059712,0.08119710596710178,0.9145833333333333,0.1953125,-703.8907137394065,321.4016647399754,10,-1,-2,0,10|-1,-2|0|10|-1
strict_curve,drive_04,A,CD210,set1,750.0,20.5,0.6833333333333333,24.355470790401583,23.54594031666503,24.59744626832945,-0.000440632070104085,0.000440632070104085,33.89959761004603,-84.62974592100028,0.7371743708530383,2.085043986188441,1.8312171949428837,0.10140198523828704,19.04459039314807,1.7176247904715756,1.7176719279373454,1.8545339995416432,0.03269275630985064,162.99565972359528,0.09366280714200152,0.9317073170731708,0.1953125,-1776.3127327189582,-47.54276729358537,9,-1,-4,-1,9|-1,-4|-1|9|-1
strict_curve,drive_04,A,CD210,set1,840.0,23.7,0.7899999999999999,22.820087842248807,22.22395246663502,26.699146199585037,-0.00037693908217098775,0.00037693908217098775,33.89736369520724,-84.64197915255427,0.48101434206043775,1.3605140124756845,1.1748077868662388,0.061930315846166414,11.631305791863317,0.9230671963150343,0.923182948099252,1.2233937437599978,0.01940724106921993,1.0406607818184905,0.05512792502089699,0.930379746835443,0.1953125,-2906.6258646940037,-294.47971357343033,9,-1,-6,-1,9|-1,-6|-1|9|-1
strict_curve,drive_04,A,CD210,set1,900.0,30.0,1.0,24.029612795260157,23.482566239800143,24.242640676281667,-0.00028603219462145657,0.00028603219462145657,33.899238696205444,-84.6573412229773,0.937335729301459,2.651185801749999,2.3015880465022787,0.12906307870562447,16.83312340600551,1.9055731658779653,1.9055321290726863,2.425036341640673,0.035189776452930005,1.7516270554050748,0.10101077729118846,0.8816666666666667,0.234375,-4326.034126266756,-87.21710323193179,9,-1,-9,-1,9|-1,-9|-1|9|-1
strict_curve,drive_05,C,OPM7,set1,240.0,22.4,0.7466666666666666,28.18150138522205,28.049235478005283,28.326447460895103,0.00029496946731690453,0.00029496946731690453,33.897428870283136,-84.65295136995616,0.431691397248506,1.2210076574972573,0.9279560846004963,0.07369805230107081,21.62724575159423,0.9425830356701411,0.9424272692716192,1.0609903993491145,0.017541660603191133,0.9156796492265807,0.06649834440393014,0.9241071428571429,0.15625,-3920.4251508024367,-287.2752606838637,11,0,-8,-1,11|0,-8|-1|11|0
strict_curve,drive_05,C,OPM7,set1,270.0,30.0,1.0,28.289035477724163,28.066545947586402,28.367254019031364,0.00022104711508539758,0.00027156798426195754,33.89674531739334,-84.64493935753057,0.39753082872464884,1.1243869788876288,0.8542909310614474,0.0682226215149724,35.59189253999069,0.7947097623024592,0.7947033178205826,0.8772364705503504,0.015067288070853026,0.6027962962186708,0.04317783958331739,0.895,0.1171875,-3180.1397390359507,-362.83519712198,11,0,-7,-1,11|0,-7|-1|11|0
strict_curve,drive_05,C,OPM7,set1,300.0,30.0,1.0,28.171357048064003,28.108622909624764,28.342151360477445,-0.0002814251422325914,0.0002814251422325914,33.898373750246705,-84.63585985741162,0.4454483404508042,1.2599181688042302,0.8754717914770443,0.06949190654553726,9.063520336964139,0.8547808549822951,0.8547822794206187,1.0297750794717273,0.014954412002459703,0.6208030198678237,0.05102240454208386,0.8083333333333333,0.234375,-2341.2217335251557,-182.8282295109267,11,-1,-5,-1,11|-1,-5|-1|11|-1
strict_curve,drive_05,C,OPM7,set1,330.0,30.0,1.0,27.903315014511577,26.754343907394308,28.172761012442397,-3.613598463051907e-05,0.00020372963004615553,33.90002770564304,-84.62698778402847,0.8058781445477495,2.279367603278986,1.5905265469512668,0.11756759704934176,61.33527541809226,1.5930096328425956,1.5930096362847164,1.9163963474757277,0.031961876124171416,1.5551096671194005,0.053236094806091046,0.735,0.1171875,-1521.4693231702142,0.0,11,-1,-4,0,11|-1,-4|0|11|-1
strict_curve,drive_05,C,OPM7,set1,360.0,27.15,0.9049999999999999,28.238593246396732,28.223007624099097,28.264950005500324,-0.0005297264456399404,0.0005297264456399404,33.90272020873328,-84.61874868166845,0.5854769588208085,1.655978911242683,1.2685574304961869,0.10105189492703251,52.718997091251346,1.255571505665018,1.255592245906648,1.3980416748747422,0.023347939965936055,1.1201957200966242,0.08046921911737107,0.9502762430939227,0.1171875,-760.2014969120937,297.6292915948652,11,-2,-2,0,11|-2,-2|0|11|-2
strict_curve,drive_05,C,OPM7,set1,390.0,20.55,0.685,26.77798703404702,22.889472256813146,28.076215457830187,-0.0002030438119824422,0.0002030438119824422,33.90458860693052,-84.60908545264903,0.6184975497089709,1.7493752461859085,1.3908548256016138,0.09063176286304815,26.596570019678445,1.332967611880338,1.332972450737306,1.569957761167592,0.02710789717782461,9.24467054159367,0.0950359429418143,0.8734793187347932,0.15625,132.65127136338884,504.16202831763314,10,-1,0,1,10|-1,0|1|10|-1
strict_curve,drive_05,C,OPM7,set1,570.0,24.45,0.815,24.929600462484895,23.780979741825146,25.414417793078975,0.00011300108453201215,0.00032092785988651116,33.896947904975114,-84.59231194764554,1.4981627301966551,4.237444103372027,4.0114669927034585,0.22542490251106018,66.1526270086385,4.4766744271957695,4.4766584265699185,4.1730848225469925,0.08629647179892946,4.38527062109817,0.140346371463792,1.0,0.15625,1682.4717657282713,-340.44116583256607,9,0,3,-1,9|0,3|-1|9|0
strict_curve,drive_05,C,OPM7,set1,750.0,30.0,1.0,23.88754804049009,23.563843376328293,24.24709286880371,0.0001422783569396833,0.0001422783569396833,33.8805887507382,-84.5886459350586,1.5343062013552307,4.339673277579425,1.6080061544582016,0.08978920115333873,46.843224838551315,5.022298553026767,5.022241794942458,5.084435923311703,0.04501485122410833,13.762550155625174,0.07004667879205446,0.855,0.1171875,2021.2001017957953,-2148.782075181276,9,0,4,-5,9|0,4|-5|9|0
strict_curve,drive_06,A,CD210,set1,150.0,25.6,0.8533333333333334,26.638241357509223,26.27869116836903,26.92119789392139,-6.221082803065835e-05,0.000471663518107039,33.90060579469057,-84.66110640675544,1.409549263350767,3.98680737012732,3.8121841295519583,0.26407557039689444,77.49495515342237,4.158023218145212,4.157768328038989,4.743440851476614,0.1364409292486265,2.991719671045096,0.06330213367128674,0.748046875,0.15625,-4673.925576694263,63.901963313890775,10,-1,-10,0,10|-1,-10|0|10|-1
strict_curve,drive_06,A,CD210,set1,180.0,30.0,1.0,26.031804878945344,25.448611694333252,27.084142654966772,0.00010215407233094871,0.0003249036360145265,33.89774479462032,-84.65395263006013,0.5856698525035354,1.6565244969671,1.2517510399629599,0.0854827987558063,8.191205849902975,0.9752185637135722,0.9751350507893763,1.3388452781920692,0.020902884286385374,1.0023478157603605,0.08336985862788428,0.84,0.2734375,-4012.938518104606,-252.3529844512285,10,0,-9,-1,10|0,-9|-1|10|0
strict_curve,drive_06,A,CD210,set1,210.0,30.0,1.0,27.405356769325834,27.21011170324597,27.45258203725572,0.0001995560231690557,0.0002902447622291452,33.896697998046875,-84.64516535419867,0.4823491582427318,1.364289442772235,1.1004934466908054,0.082211780787702,24.125663179106706,0.9567598850543825,0.9567950396962076,1.0978023179374703,0.020768051470169625,0.9700991830346931,0.077337419192661,0.9016666666666666,0.15625,-3201.0211390650466,-368.0658776801428,10,0,-7,-1,10|0,-7|-1|10|0
strict_curve,drive_06,A,CD210,set1,240.0,22.8,0.76,27.245628138273723,27.18438230415845,27.305580266307757,-0.00031403296904050344,0.00031403296904050344,33.89806360500193,-84.63740561417197,0.5222678278370587,1.4771964906366104,0.9958378720270008,0.07447322465018409,21.854725886695032,1.0661164377494918,1.066166361515024,1.1834894316024016,0.018364394530623836,1.1093647235460784,0.08268847851714864,0.7127192982456141,0.15625,-2484.044924384583,-217.1116848683694,10,-1,-5,-1,10|-1,-5|-1|10|-1
strict_curve,drive_06,A,CD210,set1,270.0,29.0,0.9666666666666667,27.22779013852911,27.178656926930074,27.321968131449758,-5.725324069381223e-05,0.00020535626037490416,33.899928514157935,-84.62739221155395,0.7289363713245116,2.06174340486831,1.561444367300389,0.11549171557152019,60.25228345965267,1.4407559212434249,1.4407525052292314,1.686287494704765,0.030670565791926653,1.4881683028777195,0.07470930929366544,0.6862068965517242,0.1171875,-1558.8371879871372,-10.964626763575325,10,-1,-4,-1,10|-1,-4|-1|10|-1
strict_curve,drive_06,A,CD210,set1,300.0,30.0,1.0,27.342650928424003,27.31530004947082,27.370232108332377,-0.000545760789989881,0.000545760789989881,33.90263161890637,-84.61915644673779,0.7380595642259454,2.087547691135017,1.6455206636587654,0.12282065121754389,64.07580539641285,1.4701623622220603,1.4701446130995535,1.7989532113272289,0.02804096320332236,2.712043995744118,0.09547834565362769,0.96,0.1171875,-797.8777405605455,287.83657212834896,10,-2,-2,0,10|-2,-2|0|10|-2
strict_curve,drive_06,A,CD210,set1,330.0,25.6,0.8533333333333334,27.071062132816138,23.410267394762034,27.161806019502027,-0.0002859483092484068,0.0002859483092484068,33.904223064745125,-84.61102014807348,0.5765562544889794,1.6307473491386968,1.2277635375348153,0.07970364395873616,10.395391835692067,1.1251114119923886,1.1251041594394957,1.450686215546135,0.021193001633456072,347.45271160831714,0.06715598930723482,0.921875,0.234375,-46.10866095532381,463.75499514439184,10,-1,-1,0,10|-1,-1|0|10|-1
strict_curve,drive_06,A,CD210,set1,750.0,22.55,0.7516666666666667,22.32484306215616,21.663801587600034,23.259667411670826,-0.0005729073432413447,0.0005729073432413447,33.914276558394526,-84.59154085493556,0.8407440221344074,2.3779831971731693,2.0112749165903727,0.10130335276558018,19.026065952647702,1.6487126219401347,1.6487171382572339,2.1780017957350113,0.03161762876587497,3.406325734567883,0.09973726381668266,1.0,0.1953125,1753.7183707006666,1575.0681831492277,8,-2,3,3,8|-2,3|3|8|-2
strict_curve,drive_06,A,CD210,set1,780.0,24.55,0.8183333333333334,21.585010749394776,21.121278455141823,22.324898825655406,0.00025562243813389765,0.0002704089168288936,33.91722178401017,-84.58477330265976,0.9058337799144794,2.5620848336214843,2.3776401409161596,0.11254502674823393,14.678747345755454,2.0064841322050055,2.006484259808561,2.382332294165367,0.042109473159596185,20.195972995919988,0.08617876355658542,0.9103869653767821,0.234375,2379.019475719991,1900.6334227021139,8,0,4,3,8|0,4|3|8|0
strict_curve,drive_06,A,CD210,set1,900.0,30.0,1.0,22.203573003228023,21.88811412714993,22.490995356069796,-0.00044615116711566033,0.00044615116711566033,33.92705486395953,-84.57066019592742,1.1881907380787833,3.3607109129542265,2.8488997327899237,0.13770770792347914,17.96060395181839,2.3912946687034915,2.391447845384478,3.1273781828289424,0.045733111925796106,2.105944574094284,0.11848767393497357,1.0,0.234375,3683.0273171575973,2987.5820803051047,8,-1,7,5,8|-1,7|5|8|-1
strict_curve,drive_06,A,CD210,set1,930.0,30.0,1.0,25.337944104072243,22.702828967096572,25.926970773575384,-0.00036814860803567736,0.00036814860803567736,33.930735427623496,-84.56469186447957,0.8127774632607407,2.2988818234690793,1.8841931996017829,0.10582818667494036,13.80269976509886,1.5733250989047678,1.573352349849166,2.0063065488094622,0.0305007848609156,1.511594317655006,0.08511235770990773,1.0,0.234375,4234.482865244461,3394.4315877195468,10,-1,8,6,10|-1,8|6|10|-1
strict_curve,drive_06,A,CD210,set1,960.0,27.8,0.9266666666666666,21.621878066058684,20.953316733497385,22.808104288022,-0.0002916773617406877,0.0003538700229986344,33.93447783837209,-84.55840105833309,0.9205442567797886,2.603692345405276,2.266825199081528,0.1101439289867554,14.36558284252026,1.9761924422462738,1.9761087726337099,2.422253226707279,0.03838868933341792,1.7028060700690548,0.11778872060721958,0.7931654676258992,0.234375,4815.7340879237545,3808.1176718690467,8,-1,9,7,8|-1,9|7|8|-1
strict_curve,drive_06,A,CD210,set1,1440.0,24.2,0.8066666666666666,27.78007036266905,25.243689331561328,28.812025576426336,-0.0003716766575344823,0.0003716766575344823,33.982268557080936,-84.54456646603414,0.3467035176002931,0.9806256334255872,0.7628489554216309,0.06516169781546259,33.99500187576791,0.6030258653690915,0.6029768169047595,0.8023342786488687,0.012961078844246679,0.5344576147080079,0.04509431657714235,1.0,0.1171875,6094.008048651612,9090.903717944908,11,-1,12,18,11|-1,12|18|11|-1
strict_curve,drive_06,A,CD210,set1,1860.0,20.2,0.6733333333333333,20.694815212891694,20.221932315470085,21.132907878096635,-0.0005575820934302761,0.0005575820934302761,33.99467849731445,-84.51804236092664,0.9694427417709084,2.741998146713154,2.4223657980561857,0.10286882062186312,19.320080848179465,2.003563812830356,2.0034066266616772,2.5510021429351344,0.0398764214981367,2.070117868125365,0.13074705371736783,0.8316831683168316,0.1953125,8544.754131938795,10462.698511357943,8,-2,17,20,8|-2,17|20|8|-2
strict_curve,drive_06,A,CD210,set1,1980.0,27.3,0.91,21.138659304023196,20.686387860186528,21.259285722430906,-0.00037737089431067296,0.00037737089431067296,34.000925109875794,-84.50301360584832,0.8570209932690211,2.4240214238390214,2.10670804261675,0.09348805899719716,12.19323178921783,2.0446609166221212,2.044976573678122,2.2126066836500353,0.03977012065357319,1.821249454643911,0.15890133487447772,0.8333333333333334,0.234375,9933.36507642117,11153.199063888596,8,-1,19,22,8|-1,19|22|8|-1
strict_curve,drive_06,A,CD210,set1,2010.0,23.45,0.7816666666666666,23.00888505453865,22.822412360358882,23.487184548507567,-0.00024945099868050165,0.00024945099868050165,34.00699614499502,-84.4987716772706,0.768195499867951,2.1727849889344713,2.0261149564134895,0.10614294012118441,31.14844122908052,1.9229290334626814,1.9231712433989865,1.9824948215909648,0.03404410870176419,9.911670762227102,0.11476759204784794,0.6481876332622601,0.15625,10325.306286324982,11824.291285967953,9,-1,20,23,9|-1,20|23|9|-1
strict_curve,drive_06,A,CD210,set1,2220.0,29.7,0.99,23.390106672352772,23.073509766941978,23.719591052838524,6.887563634820615e-05,8.215425576356405e-05,34.02713941052623,-84.4733474859348,1.0615574605929232,3.002537916017709,2.677696981015042,0.14660501544960822,27.534297896218366,2.2265448291901473,2.2262914912450724,2.716609412418885,0.04343513943356446,183.5842177261461,0.13598282688838506,0.6666666666666666,0.1953125,12674.42370553419,14050.927857787947,9,0,25,28,9|0,25|28|9|0
strict_curve,drive_06,A,CD210,set1,2400.0,22.4,0.7466666666666666,23.38968667753187,22.5051721360121,23.84576254534781,-0.00030228615976459806,0.00030228615976459806,34.03712844848633,-84.45502659145839,0.7090519205736926,2.0055016850040133,1.7539097289142567,0.09137618493637993,11.917789447068518,1.4822770591070498,1.4823833200165846,1.817359906540986,0.02878880487879698,1.3353609687652033,0.08165485619399106,0.9084821428571429,0.234375,14367.218248399671,15155.116113897006,9,-1,28,30,9|-1,28|30|9|-1
loose_curve,drive_01,A,CD210,set1,90.0,20.2,0.6733333333333333,24.400718809722306,23.312804569917688,24.697633894261465,-0.00023272356136713008,0.00023272356136713008,33.90091580646394,-84.66218831130499,1.358906295639121,3.8435674265740554,4.234384669689493,0.22865062211097245,119.28753528753992,3.6571580168420406,3.657213701212853,4.120080724897803,0.11168404902760629,15.065213293616322,0.08900373407985726,0.8613861386138614,0.1171875,-4773.890243798262,98.17066474246587,9,-1,-10,0,9|-1,-10|0|9|-1
loose_curve,drive_01,A,CD210,set1,120.0,30.0,1.0,25.48362321195874,24.871521830895528,25.808466913602594,-0.0002577891917500859,0.0003101315687604294,33.8985089448185,-84.6559522248324,0.8727324724136627,2.4684601976216096,2.083670213547692,0.13118289928467275,17.109602177189156,1.7328002943758016,1.7328054503693033,2.1595244095730606,0.03373499784678873,1.7151491729802153,0.11317752821978193,0.7383333333333333,0.234375,-4197.694951411067,-167.88382154447362,10,-1,-9,-1,10|-1,-9|-1|10|-1
loose_curve,drive_01,A,CD210,set1,150.0,30.0,1.0,27.376480698470438,26.592590600664863,27.797270872412163,0.00037457191270905273,0.00037457191270905273,33.89669215267279,-84.6477518311104,0.7062278226958981,1.9975139299635214,1.598327369728597,0.12001426710095701,22.54021509441409,1.39390496814653,1.3938849380229978,1.5996250708938302,0.029304142762987238,1.4321283959025444,0.1119285882283463,0.915,0.1953125,-3440.0036847624856,-368.7120253313258,10,0,-7,-1,10|0,-7|-1|10|0
